1_id	1_span	1_anno_ptb::pos	2_id	2_span	2_anno_ptb::cat	3_id	3_span	3_anno_ptb::cat	4_id	4_span	4_anno_ptb::pos	4_anno_ptb::pos	meta_Period	meta_Genre	meta_Dialect	meta_File_name	meta_Text_name	meta_Date	meta_Author	meta_Verse_or_prose	meta_Foreign_original	meta_Relationship_to_spoken_language	meta_Prototypicaltext_category
salt:/ppcme2/cmtrinit.mx1#sTok46672	Elch	Q	salt:/ppcme2/cmtrinit.mx1#structure23931	Elch bilefful man 0 þe *T*-1 is þider iboden . shal finden þare his buttle . swulc se 0 he hit here makeð . mid his faire liflode .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure23932	Elch bilefful man 0 þe *T*-1 is þider iboden	NP	salt:/ppcme2/cmtrinit.mx1#sTok46674	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok47258	ilch	Q	salt:/ppcme2/cmtrinit.mx1#structure24203	Ofeald oðer twifeald is ilch man .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure24205	ilch man	NP	salt:/ppcme2/cmtrinit.mx1#sTok47259	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok47910	ech	Q	salt:/ppcme2/cmtrinit.mx1#structure24552	and on þis fihte is ech man *ICH*-1 strong . 0 þe *T*-2 awelt is lichame . and *T*-2 his wille binimeð . and *T*-2 wlencð his soule . and *T*-2 hire wille drigeð .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure24555	ech man *ICH*-1	NP	salt:/ppcme2/cmtrinit.mx1#sTok47911	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok48530	alle	Q	salt:/ppcme2/cmtrinit.mx1#structure24872	wið alle men	PP	salt:/ppcme2/cmtrinit.mx1#structure24873	alle men	NP	salt:/ppcme2/cmtrinit.mx1#sTok48531	men	NS	NS	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok48776	alre	Q	salt:/ppcme2/cmtrinit.mx1#structure25009	alre manne fo	NP	salt:/ppcme2/cmtrinit.mx1#structure25010	alre manne	NP	salt:/ppcme2/cmtrinit.mx1#sTok48777	manne	NS$	NS$	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok48894	no	Q	salt:/ppcme2/cmtrinit.mx1#structure25072	no man us ne wereð	IP	salt:/ppcme2/cmtrinit.mx1#structure25073	no man	NP	salt:/ppcme2/cmtrinit.mx1#sTok48895	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok49005	ech	Q	salt:/ppcme2/cmtrinit.mx1#structure25128	and þese þreo þing noteð ech man on two wise ; wel ; and wroðe .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure25130	ech man	NP	salt:/ppcme2/cmtrinit.mx1#sTok49006	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok50974	Sume	Q	salt:/ppcme2/cmtrinit.mx1#structure26127	Sume men slapeð faste .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure26128	Sume men	NP	salt:/ppcme2/cmtrinit.mx1#sTok50975	men	NS	NS	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok51264	ech	Q	salt:/ppcme2/cmtrinit.mx1#structure26285	and swo doð ech man þenne 0 he singð is pater noster .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure26287	ech man	NP	salt:/ppcme2/cmtrinit.mx1#sTok51265	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok51776	Ech	Q	salt:/ppcme2/cmtrinit.mx1#structure26546	Ech man 0 þe *T*-1 for mine name forsakeð fader . oðer moder suster oðer broðer . oðer oðre . and *T*-1 folȝeð me he shal fon þer-to-ȝenes hundredfeld mede	IP	salt:/ppcme2/cmtrinit.mx1#structure26547	Ech man 0 þe *T*-1 for mine name forsakeð fader . oðer moder suster oðer broðer . oðer oðre . and *T*-1 folȝeð me	NP	salt:/ppcme2/cmtrinit.mx1#sTok51777	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok51840	No	Q	salt:/ppcme2/cmtrinit.mx1#structure26580	No man ne mai folȝe me bute 0 he forsake alle þe woreld winne 0 þat *T*-1 he weld ahg .	IP-MAT-SPE	salt:/ppcme2/cmtrinit.mx1#structure26581	No man	NP	salt:/ppcme2/cmtrinit.mx1#sTok51841	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok51942	no	Q	salt:/ppcme2/cmtrinit.mx1#structure26635	no man ne mai luuien god and ehte	IP	salt:/ppcme2/cmtrinit.mx1#structure26636	no man	NP	salt:/ppcme2/cmtrinit.mx1#sTok51943	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok51984	Ech	Q	salt:/ppcme2/cmtrinit.mx1#structure26653	Ech man 0 þe *T*-1 wile cumen after me forsake him seluen .	IP-MAT-SPE	salt:/ppcme2/cmtrinit.mx1#structure26654	Ech man 0 þe *T*-1 wile cumen after me	NP	salt:/ppcme2/cmtrinit.mx1#sTok51985	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok52116	no	Q	salt:/ppcme2/cmtrinit.mx1#structure26713	{through} *T*-1 ne mai no man gode folȝen	IP	salt:/ppcme2/cmtrinit.mx1#structure26716	no man	NP	salt:/ppcme2/cmtrinit.mx1#sTok52117	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok52459	alle	Q	salt:/ppcme2/cmtrinit.mx1#structure26902	þos roden moten beren alle sinfulle men . 0 þe *T*-1 wile milce habben of here sinnes .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure26904	alle sinfulle men . 0 þe *T*-1 wile milce habben of here sinnes	NP	salt:/ppcme2/cmtrinit.mx1#sTok52461	men	NS	NS	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok53378	fewe	Q	salt:/ppcme2/cmtrinit.mx1#structure27464	for þe fewe men 0 þe *T*-1 wunieð $ðerone 0 þe *T*-2 ben temed . and *T*-2 wend to godes hond . his wille to don	PP	salt:/ppcme2/cmtrinit.mx1#structure27465	þe fewe men 0 þe *T*-1 wunieð $ðerone 0 þe *T*-2 ben temed . and *T*-2 wend to godes hond . his wille to don	NP	salt:/ppcme2/cmtrinit.mx1#sTok53379	men	NS	NS	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok53424	ech	Q	salt:/ppcme2/cmtrinit.mx1#structure27487	and for is ech man efned to þe deore . 0 þe he nimeð after *T*-1 geres	IP	salt:/ppcme2/cmtrinit.mx1#structure27489	ech man	NP	salt:/ppcme2/cmtrinit.mx1#sTok53425	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok53453	ech	Q	salt:/ppcme2/cmtrinit.mx1#structure27509	and ech man me nemneð after þan 0 þe *T*-1 his geres beoð .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure27510	ech man	NP	salt:/ppcme2/cmtrinit.mx1#sTok53454	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok53708	ech	Q	salt:/ppcme2/cmtrinit.mx1#structure27627	and ech man 0 þe *T*-1 þerto cumeð pleie to toten . oðer to listen oðer to bihelden . ȝif 0 he him wel likeð . he beð biseid and hent on þe {TEXT:on_þe_on_þe} grune of idelnesse . 0 þe *T*-2 þe werse þere haueð itelded .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure27628	ech man 0 þe *T*-1 þerto cumeð pleie to toten . oðer to listen oðer to bihelden	NP	salt:/ppcme2/cmtrinit.mx1#sTok53709	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok53826	no	Q	salt:/ppcme2/cmtrinit.mx1#structure27684	for þere ne doð no man riht .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure27686	no man	NP	salt:/ppcme2/cmtrinit.mx1#sTok53827	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok53832	ech	Q	salt:/ppcme2/cmtrinit.mx1#structure27688	ac ech man doð þere unriht to ȝenes gode and to ȝenes his aȝene soule . and to ȝenes his emcristene .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure27689	ech man	NP	salt:/ppcme2/cmtrinit.mx1#sTok53833	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok55122	sume	Q	salt:/ppcme2/cmtrinit.mx1#structure28440	sume mannes heorte	NP	salt:/ppcme2/cmtrinit.mx1#structure28441	sume mannes	NP	salt:/ppcme2/cmtrinit.mx1#sTok55123	mannes	N$	N$	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok55223	none	Q	salt:/ppcme2/cmtrinit.mx1#structure28496	me ne sholde none man bitechen bute 0 he were teid to menden chirche	IP	salt:/ppcme2/cmtrinit.mx1#structure28498	none man	NP	salt:/ppcme2/cmtrinit.mx1#sTok55224	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok55301	sumes	Q	salt:/ppcme2/cmtrinit.mx1#structure28543	sumes mannes heorte	NP	salt:/ppcme2/cmtrinit.mx1#structure28544	sumes mannes	NP	salt:/ppcme2/cmtrinit.mx1#sTok55302	mannes	N$	N$	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok55336	fele	Q	salt:/ppcme2/cmtrinit.mx1#structure28558	and fele men ben wrecches	IP-MAT-SPE	salt:/ppcme2/cmtrinit.mx1#structure28559	fele men	NP	salt:/ppcme2/cmtrinit.mx1#sTok55337	men	NS	NS	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok55865	alle	Q	salt:/ppcme2/cmtrinit.mx1#structure28819	And for þi bed alle man ibroþren and isustren .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure28822	alle man	NP	salt:/ppcme2/cmtrinit.mx1#sTok55866	man	NS	NS	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok55874	auerihc	Q	salt:/ppcme2/cmtrinit.mx1#structure28824	and solden auerihc man loueien oþer .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure28825	auerihc man	NP	salt:/ppcme2/cmtrinit.mx1#sTok55875	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmtrinit.mx1#sTok55890	euerihc	Q	salt:/ppcme2/cmtrinit.mx1#structure28830	for nu is euerihc man ifo þare 0 *T*-1 he solde fren be .	IP-MAT	salt:/ppcme2/cmtrinit.mx1#structure28832	euerihc man	NP	salt:/ppcme2/cmtrinit.mx1#sTok55891	man	N	N	MX/1		EMO	CMTRINIT			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok3	æni	Q	salt:/ppcme2/cmvices1.m1#structure1	{COM:the_beginning_of_the_ms._is_lost} æni mann mai don .	X	salt:/ppcme2/cmvices1.m1#structure2	æni mann	NP	salt:/ppcme2/cmvices1.m1#sTok4	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok54	alre	Q	salt:/ppcme2/cmvices1.m1#structure25	and alre mannes	CONJP	salt:/ppcme2/cmvices1.m1#structure26	alre mannes	NP	salt:/ppcme2/cmvices1.m1#sTok55	mannes	NS$	NS$	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok530	alle	Q	salt:/ppcme2/cmvices1.m1#structure292	Godd wiðstant alle modi mannen	IP	salt:/ppcme2/cmvices1.m1#structure294	alle modi mannen	NP	salt:/ppcme2/cmvices1.m1#sTok532	mannen	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok2971	alle	Q	salt:/ppcme2/cmvices1.m1#structure1669	to alle ðo mannen 0 ðe *T*-1 god wille habbeð	PP	salt:/ppcme2/cmvices1.m1#structure1670	alle ðo mannen 0 ðe *T*-1 god wille habbeð	NP	salt:/ppcme2/cmvices1.m1#sTok2973	mannen	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok3065	no	Q	salt:/ppcme2/cmvices1.m1#structure1718	no man ne mai bien ȝeborȝwen , bute 0 he bie rihtwis and naht twifeald , ne on speches ne on dades	IP	salt:/ppcme2/cmvices1.m1#structure1719	no man	NP	salt:/ppcme2/cmvices1.m1#sTok3066	man	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok5792	non	Q	salt:/ppcme2/cmvices1.m1#structure3269	ðis *ICH*-1 ne tahte ðe non eorðlic mane , þat ic am Crist , godes liuiendes sune	IP	salt:/ppcme2/cmvices1.m1#structure3272	non eorðlic mane	NP	salt:/ppcme2/cmvices1.m1#sTok5794	mane	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok6940	alle	Q	salt:/ppcme2/cmvices1.m1#structure3920	' Godes grace , ' he seið , 0 þat he clepede *T*-1 her , ' godes sune hine sceawede alle mannen ,	IP-MAT-SPE	salt:/ppcme2/cmvices1.m1#structure3931	alle mannen	NP	salt:/ppcme2/cmvices1.m1#sTok6941	mannen	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok7058	no	Q	salt:/ppcme2/cmvices1.m1#structure4003	Ne mai no man ðese eadi hope habben , bute 0 he hit wel ilieue and *con* soðliche luuie .	IP-MAT	salt:/ppcme2/cmvices1.m1#structure4004	no man	NP	salt:/ppcme2/cmvices1.m1#sTok7059	man	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok7513	Alle	Q	salt:/ppcme2/cmvices1.m1#structure4229	Alle ðo menn 0 ðe *T*-1 swinkeð on ðessere swinkfulle world , alle hie swinkeð for su-mere hope 0 ðe *T*-2 hie habbeð , 0 ðe *T*-3 hem ofte $at $ten {TEXT:aten} ande beswikð .	IP-MAT	salt:/ppcme2/cmvices1.m1#structure4230	Alle ðo menn 0 ðe *T*-1 swinkeð on ðessere swinkfulle world	NP	salt:/ppcme2/cmvices1.m1#sTok7515	menn	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok8329	alche	Q	salt:/ppcme2/cmvices1.m1#structure4678	*T*-1 lihteþ alche manne 0 ðe *T*-2 cumþ on ðese liue	IP	salt:/ppcme2/cmvices1.m1#structure4679	alche manne 0 ðe *T*-2 cumþ on ðese liue	NP	salt:/ppcme2/cmvices1.m1#sTok8330	manne	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok8378	sume	Q	salt:/ppcme2/cmvices1.m1#structure4706	ðurh sume wise manne 0 ðe he is inne *T*-4 wuniende	PP	salt:/ppcme2/cmvices1.m1#structure4707	sume wise manne 0 ðe he is inne *T*-4 wuniende	NP	salt:/ppcme2/cmvices1.m1#sTok8380	manne	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok9180	aurich	Q	salt:/ppcme2/cmvices1.m1#structure5179	ðat is , aurich mann 0 ðe *T*-2 berð ðin anlicnesse	IP	salt:/ppcme2/cmvices1.m1#structure5181	aurich mann 0 ðe *T*-2 berð ðin anlicnesse	NP	salt:/ppcme2/cmvices1.m1#sTok9181	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok9392	mani	Q	salt:/ppcme2/cmvices1.m1#structure5304	of mani mann 0 ðe *T*-1 is on michele dwele on him seluen , *T*-1 wenþ þat he bie wis and ðat he haue mid him godes *ICH*-2 luue and mannes , and *T*-1 ne haueð naht	PP	salt:/ppcme2/cmvices1.m1#structure5305	mani mann 0 ðe *T*-1 is on michele dwele on him seluen , *T*-1 wenþ þat he bie wis and ðat he haue mid him godes *ICH*-2 luue and mannes , and *T*-1 ne haueð naht	NP	salt:/ppcme2/cmvices1.m1#sTok9393	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok9430	Mani	Q	salt:/ppcme2/cmvices1.m1#structure5332	Mani mann seið mid wordes þat he godd luueð .	IP-MAT	salt:/ppcme2/cmvices1.m1#structure5333	Mani mann	NP	salt:/ppcme2/cmvices1.m1#sTok9431	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok9676	sum	Q	salt:/ppcme2/cmvices1.m1#structure5481	sum mann , 0 ðe *T*-2 ðis ȝeseðh oðer ȝeherð þat he þencþ : ' Hu *T*-3 mai ic on ðane world wuniȝen and naht hes ne luuiȝen	CP	salt:/ppcme2/cmvices1.m1#structure5482	sum mann , 0 ðe *T*-2 ðis ȝeseðh oðer ȝeherð	NP	salt:/ppcme2/cmvices1.m1#sTok9677	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok11943	alle	Q	salt:/ppcme2/cmvices1.m1#structure6770	*T*-6 alle menn hem seluen welden	IP	salt:/ppcme2/cmvices1.m1#structure6771	alle menn	NP	salt:/ppcme2/cmvices1.m1#sTok11944	menn	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok11966	alle	Q	salt:/ppcme2/cmvices1.m1#structure6784	alle menn to *T*-1 buȝeð	IP	salt:/ppcme2/cmvices1.m1#structure6785	alle menn	NP	salt:/ppcme2/cmvices1.m1#sTok11967	menn	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok13338	alle	Q	salt:/ppcme2/cmvices1.m1#structure7529	to alle ðo mannen 0 ðe *T*-1 him ondradeð	PP	salt:/ppcme2/cmvices1.m1#structure7530	alle ðo mannen 0 ðe *T*-1 him ondradeð	NP	salt:/ppcme2/cmvices1.m1#sTok13340	mannen	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok13686	sume	Q	salt:/ppcme2/cmvices1.m1#structure7723	To sume menn	PP	salt:/ppcme2/cmvices1.m1#structure7724	sume menn	NP	salt:/ppcme2/cmvices1.m1#sTok13687	menn	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok13696	sume	Q	salt:/ppcme2/cmvices1.m1#structure7728	mid sume men	PP	salt:/ppcme2/cmvices1.m1#structure7729	sume men	NP	salt:/ppcme2/cmvices1.m1#sTok13697	men	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok14042	alle	Q	salt:/ppcme2/cmvices1.m1#structure7932	of alle oðre manne	PP	salt:/ppcme2/cmvices1.m1#structure7933	alle oðre manne	NP	salt:/ppcme2/cmvices1.m1#sTok14044	manne	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok14050	sum	Q	salt:/ppcme2/cmvices1.m1#structure7937	sum mann hes undernimþ mid sume unþeawe	IP	salt:/ppcme2/cmvices1.m1#structure7938	sum mann	NP	salt:/ppcme2/cmvices1.m1#sTok14051	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok14126	ani	Q	salt:/ppcme2/cmvices1.m1#structure7985	*T*-1 ani man ðe mai don	IP	salt:/ppcme2/cmvices1.m1#structure7986	ani man	NP	salt:/ppcme2/cmvices1.m1#sTok14127	man	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok14286	alle	Q	salt:/ppcme2/cmvices1.m1#structure8080	to alle ðo mannen 0 ðe *T*-1 him bieð dradinde	PP	salt:/ppcme2/cmvices1.m1#structure8081	alle ðo mannen 0 ðe *T*-1 him bieð dradinde	NP	salt:/ppcme2/cmvices1.m1#sTok14288	mannen	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok14581	none	Q	salt:/ppcme2/cmvices1.m1#structure8228	aȝean none manne	PP	salt:/ppcme2/cmvices1.m1#structure8229	none manne	NP	salt:/ppcme2/cmvices1.m1#sTok14582	manne	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok14946	maniȝe	Q	salt:/ppcme2/cmvices1.m1#structure8421	Hit bieð maniȝe men swiðe beswikene 0 ðat *T*-2 more *ICH*-3 dradeð ane deadliche manne ðane 0 0 *T*-4 he doð god almihtin , 0 ðe *T*-5 for ðare worldes scame oðer for here scorte liue , hem al forswerieð , and *T*-5 sleað here auȝene saule , and *T*-5 forlieseð ðat eche lif .	IP-MAT	salt:/ppcme2/cmvices1.m1#structure8423	maniȝe men swiðe beswikene 0 ðat *T*-2 more *ICH*-3 dradeð ane deadliche manne ðane 0 0 *T*-4 he doð god almihtin , 0 ðe *T*-5 for ðare worldes scame oðer for here scorte liue , hem al forswerieð , and *T*-5 sleað here auȝene saule , and *T*-5 forlieseð ðat eche lif	NP	salt:/ppcme2/cmvices1.m1#sTok14947	men	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok15104	elch	Q	salt:/ppcme2/cmvices1.m1#structure8491	Þis auht elch mann te donne , forðan 0 no þing hem *ICH*-1 ne scall trukien , on ðese liue ne on <P_63> ðere oðre , 0 ðe *T*-2 him drædeð and luuiȝeð inne soðe .	IP-MAT	salt:/ppcme2/cmvices1.m1#structure8493	elch mann	NP	salt:/ppcme2/cmvices1.m1#sTok15105	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok15305	auriche	Q	salt:/ppcme2/cmvices1.m1#structure8595	*T*-1 is swiðe niedfull auriche manne 0 ðe *T*-2 i-boreȝen scal bien	IP	salt:/ppcme2/cmvices1.m1#structure8597	auriche manne 0 ðe *T*-2 i-boreȝen scal bien	NP	salt:/ppcme2/cmvices1.m1#sTok15306	manne	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok15564	nan	Q	salt:/ppcme2/cmvices1.m1#structure8756	te nan $ierðlich mann	PP	salt:/ppcme2/cmvices1.m1#structure8757	nan $ierðlich mann	NP	salt:/ppcme2/cmvices1.m1#sTok15566	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok15577	alle	Q	salt:/ppcme2/cmvices1.m1#structure8767	fram alle liuiende manne	PP	salt:/ppcme2/cmvices1.m1#structure8768	alle liuiende manne	NP	salt:/ppcme2/cmvices1.m1#sTok15579	manne	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok16105	alre	Q	salt:/ppcme2/cmvices1.m1#structure9091	and alre manne	CONJP	salt:/ppcme2/cmvices1.m1#structure9092	alre manne	NP	salt:/ppcme2/cmvices1.m1#sTok16106	manne	NS$	NS$	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok16199	sum	Q	salt:/ppcme2/cmvices1.m1#structure9141	Nu seið sum mann : ' Scal ic luuiȝe ðane euele mann ? '	IP-MAT	salt:/ppcme2/cmvices1.m1#structure9143	sum mann	NP	salt:/ppcme2/cmvices1.m1#sTok16200	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok17232	ani	Q	salt:/ppcme2/cmvices1.m1#structure9666	ani mann 0 ðat *T*-1 godd hafð iȝiuen witt and wisdom , scall luuien more *ICH*-3 ðe scaftes 0 ðe *T*-2 godd ȝescop , ðanne 0 0 *T*-4 he do his sceppend , 0 ðe *T*-5 him and alle þing ȝescop	IP	salt:/ppcme2/cmvices1.m1#structure9667	ani mann 0 ðat *T*-1 godd hafð iȝiuen witt and wisdom	NP	salt:/ppcme2/cmvices1.m1#sTok17233	mann	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok19156	Ælche	Q	salt:/ppcme2/cmvices1.m1#structure10744	' Ælche manne 0 ðe *T*-1 ðe bitt ðu aust to ȝiuen , ȝif 0 ðu hafst ðat 0 te *T*-2 he ne haueð , swa 0 0 *T*-3 ðu woldest ðat he dede ðe , ȝif 0 ðu ne hafdest . '	IP-MAT	salt:/ppcme2/cmvices1.m1#structure10745	Ælche manne 0 ðe *T*-1 ðe bitt	NP	salt:/ppcme2/cmvices1.m1#sTok19157	manne	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok19720	none	Q	salt:/ppcme2/cmvices1.m1#structure11075	*T*-6 none manne euel ne willeð	IP	salt:/ppcme2/cmvices1.m1#structure11076	none manne	NP	salt:/ppcme2/cmvices1.m1#sTok19721	manne	N	N	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
salt:/ppcme2/cmvices1.m1#sTok22450	alle	Q	salt:/ppcme2/cmvices1.m1#structure12600	aȝenes alle mannen	PP	salt:/ppcme2/cmvices1.m1#structure12601	alle mannen	NP	salt:/ppcme2/cmvices1.m1#sTok22451	mannen	NS	NS	M1		EMO	CMVICES1			X	PROSE	X	WRITTEN	INSTR REL
